model,split,paper_id,generation,n_relations,n_rare,n_failed,min_prob,mean_prob,num_relations_meta,abstract_words,allowed,passed
qwen3_4b,train,16755009,generation_1,9,0,1,0.0263525061309337,0.8630690289040407,9,167,1,True
qwen3_4b,train,16755009,generation_2,9,0,1,0.0272705797106027,0.8751531733820835,9,156,1,True
qwen3_4b,train,16755009,generation_3,9,0,1,0.0343299247324466,0.8758704964485433,9,175,1,True
qwen3_4b,train,16781314,generation_1,3,0,0,0.9950714111328124,0.9960419734319051,3,186,0,True
qwen3_4b,train,16781314,generation_2,3,0,0,0.9949504137039183,0.9968137145042419,3,144,0,True
qwen3_4b,train,16781314,generation_3,3,0,0,0.9948134422302246,0.9965519507726034,3,172,0,True
qwen3_4b,train,16786513,generation_1,7,0,4,0.0068590566515922,0.4482827146670648,7,173,0,False
qwen3_4b,train,16786513,generation_2,7,0,4,0.0002045586152235,0.43166581069817767,7,201,0,False
qwen3_4b,train,16786513,generation_3,7,0,1,0.0070478958077728,0.8448213004241032,7,202,0,False
qwen3_4b,train,16801510,generation_1,5,0,3,0.0087534440681338,0.40424077175557616,5,204,0,False
qwen3_4b,train,16801510,generation_2,5,0,3,0.006205475423485,0.4031574326567352,5,258,0,False
qwen3_4b,train,16801510,generation_3,5,0,3,0.0067394524812698,0.4597730016335845,5,192,0,False
qwen3_4b,train,16810074,generation_1,12,0,7,0.0036534171085804,0.44073227752232924,12,225,1,False
qwen3_4b,train,16810074,generation_2,12,0,8,0.0203940216451883,0.42177383508533234,12,246,1,False
qwen3_4b,train,16810074,generation_3,12,0,6,0.0141536779701709,0.5419708716993531,12,201,1,False
qwen3_4b,train,16822828,generation_1,1,0,0,0.9903882145881652,0.9903882145881652,1,158,0,True
qwen3_4b,train,16822828,generation_2,1,0,0,0.9923766255378724,0.9923766255378724,1,156,0,True
qwen3_4b,train,16822828,generation_3,1,0,0,0.9959027171134948,0.9959027171134948,1,159,0,True
qwen3_4b,train,16843501,generation_1,2,0,0,0.987855851650238,0.9921135008335114,2,167,0,True
qwen3_4b,train,16843501,generation_2,2,0,0,0.9911062121391296,0.9939371645450592,2,117,0,True
qwen3_4b,train,16843501,generation_3,2,0,0,0.9932109713554382,0.9953919053077698,2,132,0,True
qwen3_4b,train,16904497,generation_1,11,0,7,0.0008314038277603,0.3639592854941094,11,223,1,False
qwen3_4b,train,16904497,generation_2,11,0,7,0.0002803873212542,0.35915705167942424,11,160,1,False
qwen3_4b,train,16904497,generation_3,11,0,7,0.0003920432936865,0.36049977260038507,11,151,1,False
qwen3_4b,train,16920333,generation_1,6,3,0,0.0003020119329448,0.5391246072395006,6,171,0,True
qwen3_4b,train,16920333,generation_2,6,3,1,0.0003281040699221,0.32760852126133,6,161,0,False
qwen3_4b,train,16920333,generation_3,6,3,0,0.0003126375959254,0.4662786051727987,6,142,0,True
qwen3_4b,train,17000021,generation_1,7,0,0,0.7290783524513245,0.926544325692313,7,130,0,True
qwen3_4b,train,17000021,generation_2,7,0,0,0.8270389437675476,0.9641672372817993,7,179,0,True
qwen3_4b,train,17000021,generation_3,7,0,0,0.7339799404144287,0.9488704204559326,7,156,0,True
qwen3_4b,train,17003357,generation_1,3,0,0,0.9301807284355164,0.9700491031010946,3,149,0,True
qwen3_4b,train,17003357,generation_2,3,0,0,0.9225001931190492,0.9664549231529236,3,123,0,True
qwen3_4b,train,17003357,generation_3,3,0,1,0.4833571016788482,0.8214270770549774,3,135,0,False
qwen3_4b,train,17006606,generation_1,7,0,1,0.189155101776123,0.8738302418163845,7,186,0,False
qwen3_4b,train,17006606,generation_2,7,0,1,0.0406214036047458,0.8402658706264836,7,193,0,False
qwen3_4b,train,17006606,generation_3,7,0,1,0.3421168923377991,0.8952567321913583,7,188,0,False
qwen3_4b,train,17033686,generation_1,9,0,0,0.969290554523468,0.9930870334307352,9,162,1,True
qwen3_4b,train,17033686,generation_2,9,0,1,0.0521563403308391,0.8902706516285738,9,147,1,True
qwen3_4b,train,17033686,generation_3,9,0,0,0.845089852809906,0.9785042073991563,9,197,1,True
qwen3_4b,train,17035713,generation_1,11,0,5,0.0077339755371212,0.5379616171968254,11,242,1,False
qwen3_4b,train,17035713,generation_2,11,0,9,0.0002811012091115,0.24565840047911144,11,167,1,False
qwen3_4b,train,17035713,generation_3,11,0,9,0.0008457755320705,0.24561824497703288,11,181,1,False
qwen3_4b,train,17042910,generation_1,11,0,3,0.0012087678769603,0.6978198808554391,11,156,1,False
qwen3_4b,train,17042910,generation_2,11,0,3,0.0065265637822449,0.7012288828211074,11,178,1,False
qwen3_4b,train,17042910,generation_3,11,0,3,0.0150142675265669,0.6851895518431609,11,187,1,False
qwen3_4b,train,17065198,generation_1,3,0,0,0.989582657814026,0.9928993384043375,3,188,0,True
qwen3_4b,train,17065198,generation_2,3,0,0,0.9802068471908568,0.9899727900822958,3,161,0,True
qwen3_4b,train,17065198,generation_3,3,0,0,0.9809958338737488,0.9903278350830078,3,157,0,True
qwen3_4b,train,17074608,generation_1,3,0,2,0.0118272611871361,0.3275975066547592,3,149,0,False
qwen3_4b,train,17074608,generation_2,3,0,2,0.0228455569595098,0.34410401744147134,3,158,0,False
qwen3_4b,train,17074608,generation_3,3,0,2,0.0316338799893856,0.34180758769313496,3,160,0,False
qwen3_4b,train,17083016,generation_1,9,3,1,0.0001980652014026,0.842573139287803,9,176,1,True
qwen3_4b,train,17083016,generation_2,9,3,1,0.000198901121621,0.8618279629752377,9,148,1,True
qwen3_4b,train,17083016,generation_3,9,3,1,0.0009065316990017,0.854476353050106,9,156,1,True
qwen3_4b,train,1711760,generation_1,1,0,0,0.9797877073287964,0.9797877073287964,1,139,0,True
qwen3_4b,train,1711760,generation_2,1,0,0,0.9804980754852296,0.9804980754852296,1,148,0,True
qwen3_4b,train,1711760,generation_3,1,0,0,0.979328989982605,0.979328989982605,1,169,0,True
qwen3_4b,train,17177139,generation_1,8,0,2,0.0068155964836478,0.713429716299288,8,190,0,False
qwen3_4b,train,17177139,generation_2,8,0,2,0.0043765753507614,0.7420887839980423,8,183,0,False
qwen3_4b,train,17177139,generation_3,8,0,4,0.012669357471168,0.549277157173492,8,186,0,False
qwen3_4b,train,17185386,generation_1,3,0,0,0.9190871715545654,0.9698238968849182,3,126,0,True
qwen3_4b,train,17185386,generation_2,3,0,1,0.0016612957697361,0.6622763855848461,3,153,0,False
qwen3_4b,train,17185386,generation_3,3,0,1,0.0555209927260875,0.6740209398170313,3,123,0,False
qwen3_4b,train,17192049,generation_1,2,0,1,0.0182401575148105,0.5077196676284075,2,138,0,False
qwen3_4b,train,17192049,generation_2,2,0,1,0.0216769222170114,0.5095687629655002,2,227,0,False
qwen3_4b,train,17192049,generation_3,2,0,1,0.016854977235198,0.5070367334410548,2,137,0,False
qwen3_4b,train,17194457,generation_1,10,0,4,0.014046486467123,0.5427806999534368,10,187,1,False
qwen3_4b,train,17194457,generation_2,10,0,3,0.0193281024694442,0.6856916978955269,10,162,1,False
qwen3_4b,train,17194457,generation_3,10,0,5,0.022815378382802,0.49375691656023263,10,254,1,False
qwen3_4b,train,17221831,generation_1,6,0,0,0.5578218102455139,0.8667502601941427,6,173,0,True
qwen3_4b,train,17221831,generation_2,6,0,1,0.0937498435378074,0.8383773900568485,6,183,0,False
qwen3_4b,train,17221831,generation_3,6,0,0,0.6419981122016907,0.9338347315788269,6,162,0,True
qwen3_4b,train,17244258,generation_1,10,2,0,0.0004827174416277,0.75521050762909,10,207,1,True
qwen3_4b,train,17244258,generation_2,10,2,0,0.0057711973786354,0.7609494214877486,10,195,1,True
qwen3_4b,train,17244258,generation_3,10,2,0,0.0108293537050485,0.7300452934578061,10,219,1,True
qwen3_4b,train,17250663,generation_1,2,0,0,0.980248749256134,0.9873829483985901,2,166,0,True
qwen3_4b,train,17250663,generation_2,2,0,0,0.9773874878883362,0.9858369827270508,2,143,0,True
qwen3_4b,train,17250663,generation_3,2,0,0,0.9785239696502686,0.9863660931587219,2,128,0,True
qwen3_4b,train,17273972,generation_1,2,0,1,0.0007310594664886,0.49428058095509186,2,163,0,False
qwen3_4b,train,17273972,generation_2,2,0,1,0.00069010007428,0.4161183523538057,2,159,0,False
qwen3_4b,train,17273972,generation_3,2,0,1,0.0038558121304959,0.49663951375987375,2,122,0,False
qwen3_4b,train,17286451,generation_1,2,0,0,0.99499773979187,0.9950256645679474,2,150,0,True
qwen3_4b,train,17286451,generation_2,2,0,0,0.9947426319122314,0.9948214590549469,2,161,0,True
qwen3_4b,train,17286451,generation_3,2,0,0,0.9945663213729858,0.9948487281799316,2,151,0,True
qwen3_4b,train,17304550,generation_1,6,0,0,0.8619001507759094,0.968427817026774,6,162,0,True
qwen3_4b,train,17304550,generation_2,6,0,0,0.9911632537841796,0.9959812859694163,6,125,0,True
qwen3_4b,train,17304550,generation_3,6,0,0,0.9882001876831056,0.9945755898952484,6,177,0,True
qwen3_4b,train,17318851,generation_1,25,0,10,0.0002238257438875,0.5859707048122073,25,181,2,False
qwen3_4b,train,17318851,generation_2,25,0,12,0.0002523074508644,0.5210715566249564,25,212,2,False
qwen3_4b,train,17318851,generation_3,25,0,10,0.0002105551538988,0.5958720445452491,25,219,2,False
qwen3_4b,train,17327131,generation_1,1,0,0,0.9889694452285768,0.9889694452285768,1,137,0,True
qwen3_4b,train,17327131,generation_2,1,0,0,0.9865455031394958,0.9865455031394958,1,138,0,True
qwen3_4b,train,17327131,generation_3,1,0,0,0.9837915897369384,0.9837915897369384,1,133,0,True
qwen3_4b,train,17344330,generation_1,7,1,1,0.0005145334289409,0.7012980045567799,7,190,0,False
qwen3_4b,train,17344330,generation_2,7,1,1,0.0008396978955715,0.6985375938072268,7,225,0,False
qwen3_4b,train,17344330,generation_3,7,1,1,0.000438551971456,0.7063646512896022,7,156,0,False
qwen3_4b,train,17351238,generation_1,4,0,1,0.0090838996693491,0.6170231632422655,4,201,0,False
qwen3_4b,train,17351238,generation_2,4,0,2,0.0595042295753955,0.5779883610084653,4,195,0,False
qwen3_4b,train,17351238,generation_3,4,0,2,0.3927383720874786,0.7012907639145851,4,139,0,False
qwen3_4b,train,17379047,generation_1,7,1,2,0.007422886788845,0.5711717485849347,7,145,0,False
qwen3_4b,train,17379047,generation_2,7,1,2,0.0032659540884196,0.5709996744325118,7,175,0,False
qwen3_4b,train,17379047,generation_3,7,1,2,0.0030055502429604,0.5671082983857819,7,205,0,False
qwen3_4b,train,17391797,generation_1,5,1,1,0.0003383117727935,0.5958948041312396,5,156,0,False
qwen3_4b,train,17391797,generation_2,5,1,1,0.0005642488831654,0.5937506471993401,5,171,0,False
qwen3_4b,train,17391797,generation_3,5,1,1,0.0009990966646,0.5940740319667384,5,186,0,False
qwen3_4b,train,17439425,generation_1,8,0,5,0.0077622323296964,0.39873103826539585,8,227,0,False
qwen3_4b,train,17439425,generation_2,8,0,2,0.0313035659492015,0.7199249728582799,8,162,0,False
qwen3_4b,train,17439425,generation_3,8,0,3,0.0335938706994056,0.6138688074424863,8,196,0,False
qwen3_4b,train,17495183,generation_1,17,0,4,0.0006868279888294,0.7466395480304902,17,234,2,False
qwen3_4b,train,17495183,generation_2,17,0,5,0.0005847404827363,0.69215694646803,17,209,2,False
qwen3_4b,train,17495183,generation_3,17,0,4,0.0025519414339214,0.7448412901311017,17,195,2,False
qwen3_4b,train,17572393,generation_1,10,0,1,0.0240268595516681,0.8111204493790865,10,155,1,True
qwen3_4b,train,17572393,generation_2,10,0,4,0.0817780494689941,0.6020665273070336,10,194,1,False
qwen3_4b,train,17572393,generation_3,10,0,3,0.0579785592854023,0.7089753277599812,10,171,1,False
qwen3_4b,train,17595233,generation_1,6,0,0,0.9676424860954284,0.9901515245437622,6,154,0,True
qwen3_4b,train,17595233,generation_2,6,0,1,0.0943747609853744,0.8453335637847582,6,171,0,False
qwen3_4b,train,17595233,generation_3,6,0,0,0.9365187287330629,0.9845905800660452,6,174,0,True
qwen3_4b,train,17615423,generation_1,15,3,4,0.0006051963428035,0.5720268341208187,15,262,2,False
qwen3_4b,train,17615423,generation_2,15,3,5,0.0007023477228358,0.4921013579393427,15,246,2,False
qwen3_4b,train,17615423,generation_3,15,3,5,0.000471044157166,0.49354928594160197,15,219,2,False
qwen3_4b,train,17628794,generation_1,2,0,0,0.9933269023895264,0.9952249228954315,2,144,0,True
qwen3_4b,train,17628794,generation_2,2,0,0,0.9943925738334656,0.9959017038345337,2,181,0,True
qwen3_4b,train,17628794,generation_3,2,0,0,0.994580328464508,0.996019184589386,2,161,0,True
qwen3_4b,train,17634480,generation_1,6,0,3,0.0046131177805364,0.5178533023378501,6,175,0,False
qwen3_4b,train,17634480,generation_2,6,0,3,0.0104889329522848,0.5093552976225814,6,152,0,False
qwen3_4b,train,17634480,generation_3,6,0,3,0.0231780670583248,0.5177234839648007,6,167,0,False
qwen3_4b,train,17639754,generation_1,3,0,1,0.2015509009361267,0.721083402633667,3,170,0,False
qwen3_4b,train,17639754,generation_2,3,0,0,0.6642647385597229,0.8753835161526998,3,153,0,True
qwen3_4b,train,17639754,generation_3,3,0,0,0.955162525177002,0.9735895196596781,3,137,0,True
qwen3_4b,train,17683901,generation_1,2,0,1,0.0050357263535261,0.5008494993671774,2,136,0,False
qwen3_4b,train,17683901,generation_2,2,0,1,0.0049693416804075,0.500575921498239,2,150,0,False
qwen3_4b,train,17683901,generation_3,2,0,1,0.0076862727291882,0.5020076411310582,2,134,0,False
qwen3_4b,train,17854040,generation_1,2,0,0,0.981240689754486,0.9851309657096862,2,159,0,True
qwen3_4b,train,17854040,generation_2,2,0,0,0.926805853843689,0.9580289423465729,2,165,0,True
qwen3_4b,train,17854040,generation_3,2,0,0,0.7718799114227295,0.8804433345794678,2,156,0,True
qwen3_4b,train,17877751,generation_1,5,0,1,0.0775127410888671,0.7296423196792603,5,164,0,False
qwen3_4b,train,17877751,generation_2,5,0,0,0.969478189945221,0.9868170857429505,5,172,0,True
qwen3_4b,train,17877751,generation_3,5,0,0,0.9588282108306884,0.986283802986145,5,148,0,True
qwen3_4b,train,17910065,generation_1,3,0,1,0.0091608967632055,0.6668342420210441,3,162,0,False
qwen3_4b,train,17910065,generation_2,3,0,1,0.3299858570098877,0.7733537753423055,3,145,0,False
qwen3_4b,train,17910065,generation_3,3,0,1,0.3690617978572845,0.7864149709542593,3,149,0,False
qwen3_4b,train,17951029,generation_1,1,0,0,0.997069537639618,0.997069537639618,1,179,0,True
qwen3_4b,train,17951029,generation_2,1,0,0,0.9972935318946838,0.9972935318946838,1,143,0,True
qwen3_4b,train,17951029,generation_3,1,0,0,0.9975205063819884,0.9975205063819884,1,130,0,True
qwen3_4b,train,17959715,generation_1,8,0,2,0.0432615056633949,0.7602137560024858,8,127,0,False
qwen3_4b,train,17959715,generation_2,8,0,2,0.0149613227695226,0.7663450303953141,8,164,0,False
qwen3_4b,train,17959715,generation_3,8,0,2,0.0093119647353887,0.7346918534021825,8,191,0,False
qwen3_4b,train,17965424,generation_1,10,1,5,0.001429822994396,0.3899080949136987,10,199,1,False
qwen3_4b,train,17965424,generation_2,10,1,4,0.0020763364154845,0.5186949117342009,10,182,1,False
qwen3_4b,train,17965424,generation_3,10,1,0,0.0014227259671315,0.8779446803382598,10,197,1,True
qwen3_4b,train,17975693,generation_1,3,0,1,0.0133434403687715,0.6591135816027721,3,138,0,False
qwen3_4b,train,17975693,generation_2,3,0,1,0.0128895072266459,0.658539216654996,3,145,0,False
qwen3_4b,train,17975693,generation_3,3,0,1,0.0143718551844358,0.6588741087665161,3,146,0,False
qwen3_4b,train,18050247,generation_1,6,0,0,0.9853197932243348,0.990211675564448,6,244,0,True
qwen3_4b,train,18050247,generation_2,6,0,1,0.0003537736483849,0.8210698300293492,6,193,0,False
qwen3_4b,train,18050247,generation_3,6,0,0,0.9846943020820618,0.9914892117182413,6,221,0,True
qwen3_4b,train,18083142,generation_1,16,0,0,0.9187543988227844,0.9743833281099796,16,264,2,True
qwen3_4b,train,18083142,generation_2,16,0,2,0.0005791326984763,0.8575781983672641,16,256,2,True
qwen3_4b,train,18083142,generation_3,16,0,1,0.0023215771652758,0.8976408898888621,16,255,2,True
qwen3_4b,train,18165598,generation_1,15,2,2,0.000228680379223,0.6931471920708039,15,251,2,True
qwen3_4b,train,18165598,generation_2,15,2,3,0.0007129390724003,0.6916822173632682,15,293,2,False
qwen3_4b,train,18165598,generation_3,15,2,3,0.0010153371840715,0.6526095976432165,15,267,2,False
qwen3_4b,train,18166824,generation_1,8,0,0,0.987984836101532,0.9954372420907021,8,181,0,True
qwen3_4b,train,18166824,generation_2,8,0,0,0.9602830410003662,0.9903593733906746,8,192,0,True
qwen3_4b,train,18166824,generation_3,8,0,0,0.8207229971885681,0.9681488648056984,8,218,0,True
qwen3_4b,train,18182964,generation_1,5,1,0,0.0578575246036052,0.7877730391919612,5,173,0,True
qwen3_4b,train,18182964,generation_2,5,1,0,0.4448896944522857,0.8687275111675262,5,212,0,True
qwen3_4b,train,18182964,generation_3,5,1,0,0.0289993397891521,0.775970759242773,5,216,0,True
qwen3_4b,train,18189233,generation_1,5,0,1,0.015710275620222,0.7988808713853359,5,141,0,False
qwen3_4b,train,18189233,generation_2,5,0,1,0.0002272998244734,0.795689838627004,5,149,0,False
qwen3_4b,train,18189233,generation_3,5,0,1,0.0173742957413196,0.7966816700994969,5,164,0,False
qwen3_4b,train,18235024,generation_1,2,0,0,0.9972699284553528,0.9973384737968445,2,137,0,True
qwen3_4b,train,18235024,generation_2,2,0,0,0.9963239431381226,0.9963732659816742,2,168,0,True
qwen3_4b,train,18235024,generation_3,2,0,0,0.9965776801109314,0.9966543018817902,2,210,0,True
qwen3_4b,train,18262054,generation_1,2,0,0,0.9870398640632628,0.9883623421192168,2,149,0,True
qwen3_4b,train,18262054,generation_2,2,0,0,0.9925087094306946,0.9926730394363403,2,204,0,True
qwen3_4b,train,18262054,generation_3,2,0,0,0.9917588829994202,0.9926031231880188,2,149,0,True
qwen3_4b,train,18270997,generation_1,4,0,0,0.961090326309204,0.9759628176689148,4,154,0,True
qwen3_4b,train,18270997,generation_2,4,0,0,0.8171451091766357,0.9156962782144547,4,176,0,True
qwen3_4b,train,18270997,generation_3,4,0,0,0.9641730189323424,0.979702889919281,4,178,0,True
qwen3_4b,train,18310445,generation_1,36,0,27,0.0001793537958292,0.23662055240088695,36,197,2,False
qwen3_4b,train,18310445,generation_2,36,0,26,0.0001767257490428,0.2804873346277519,36,202,2,False
qwen3_4b,train,18310445,generation_3,36,0,27,0.000177259571501,0.2420424996651288,36,269,2,False
qwen3_4b,train,18340638,generation_1,7,0,3,0.0106267211958765,0.5891336158716253,7,182,0,False
qwen3_4b,train,18340638,generation_2,7,0,3,0.0155342146754264,0.5603705852159432,7,212,0,False
qwen3_4b,train,18340638,generation_3,7,0,3,0.0059105874970555,0.5423691400459835,7,151,0,False
qwen3_4b,train,18356633,generation_1,8,0,5,0.0016040082555264,0.3159085538936779,8,146,0,False
qwen3_4b,train,18356633,generation_2,8,0,4,0.0043636914342641,0.5552495214506052,8,188,0,False
qwen3_4b,train,18356633,generation_3,8,0,4,0.0006535632419399,0.48600633108435426,8,184,0,False
qwen3_4b,train,18366737,generation_1,5,0,0,0.992145836353302,0.9945913910865783,5,132,0,True
qwen3_4b,train,18366737,generation_2,5,0,0,0.9937108755111694,0.9951503038406372,5,149,0,True
qwen3_4b,train,18366737,generation_3,5,0,0,0.9951979517936708,0.9955750465393066,5,162,0,True
qwen3_4b,train,18397285,generation_1,3,0,0,0.9729493856430054,0.9882336457570394,3,196,0,True
qwen3_4b,train,18397285,generation_2,3,0,0,0.988458812236786,0.9930582841237386,3,140,0,True
qwen3_4b,train,18397285,generation_3,3,0,0,0.9268661737442015,0.9720577796300253,3,153,0,True
qwen3_4b,train,18408250,generation_1,3,0,1,0.0002886488218791,0.601338599595086,3,160,0,False
qwen3_4b,train,18408250,generation_2,3,0,1,0.000320024206303,0.657477122847922,3,168,0,False
qwen3_4b,train,18408250,generation_3,3,0,1,0.0003028437495231,0.6322223916649817,3,172,0,False
qwen3_4b,train,18410508,generation_1,12,0,4,0.0019374616676941,0.6642576212082835,12,221,1,False
qwen3_4b,train,18410508,generation_2,12,0,3,0.0064750965684652,0.6877054205785195,12,173,1,False
qwen3_4b,train,18410508,generation_3,12,0,5,0.000606459681876,0.600045373867033,12,177,1,False
qwen3_4b,train,18410548,generation_1,3,0,0,0.9947946667671204,0.9960588415463766,3,137,0,True
