model,split,paper_id,generation,failed_stated,n_stated,failed_implicit,n_implicit,failed_total,keep_stated_only,keep_norel_aware
qwen3_4b,train,20534142,generation_3,2,14,3,14,5,False,False
qwen3_4b,train,20558148,generation_1,4,12,8,16,12,False,False
qwen3_4b,train,20558148,generation_2,3,12,8,16,11,False,False
qwen3_4b,train,20558148,generation_3,6,12,8,16,14,False,False
qwen3_4b,train,20579626,generation_1,0,5,2,10,2,True,False
qwen3_4b,train,20579626,generation_2,0,5,2,10,2,True,False
qwen3_4b,train,20579626,generation_3,0,5,2,10,2,True,False
qwen3_4b,train,20583543,generation_1,1,5,5,10,6,False,False
qwen3_4b,train,20583543,generation_2,1,5,5,10,6,False,False
qwen3_4b,train,20583543,generation_3,1,5,5,10,6,False,False
qwen3_4b,train,20588063,generation_1,0,7,2,8,2,True,False
qwen3_4b,train,20588063,generation_2,0,7,0,8,0,True,True
qwen3_4b,train,20588063,generation_3,0,7,6,8,6,True,False
qwen3_4b,train,20606392,generation_1,0,2,0,1,0,True,True
qwen3_4b,train,20606392,generation_2,0,2,0,1,0,True,True
qwen3_4b,train,20606392,generation_3,0,2,0,1,0,True,True
qwen3_4b,train,20667451,generation_1,0,7,1,8,1,True,False
qwen3_4b,train,20667451,generation_2,0,7,1,8,1,True,False
qwen3_4b,train,20667451,generation_3,0,7,1,8,1,True,False
qwen3_4b,train,20683499,generation_1,3,8,4,13,7,False,False
qwen3_4b,train,20683499,generation_2,3,8,2,13,5,False,False
qwen3_4b,train,20683499,generation_3,3,8,6,13,9,False,False
qwen3_4b,train,20708777,generation_1,0,12,0,16,0,True,True
qwen3_4b,train,20708777,generation_2,0,12,0,16,0,True,True
qwen3_4b,train,20708777,generation_3,0,12,0,16,0,True,True
qwen3_4b,train,20722491,generation_1,14,20,6,100,20,False,False
qwen3_4b,train,20722491,generation_2,15,20,5,100,20,False,False
qwen3_4b,train,20722491,generation_3,15,20,5,100,20,False,False
qwen3_4b,train,20801104,generation_1,0,4,0,6,0,True,True
qwen3_4b,train,20801104,generation_2,0,4,2,6,2,True,False
qwen3_4b,train,20801104,generation_3,0,4,1,6,1,True,False
qwen3_4b,train,20806042,generation_1,0,3,0,3,0,True,True
qwen3_4b,train,20806042,generation_2,0,3,0,3,0,True,True
qwen3_4b,train,20806042,generation_3,0,3,0,3,0,True,True
qwen3_4b,train,20828385,generation_1,2,5,2,10,4,False,False
qwen3_4b,train,20828385,generation_2,2,5,2,10,4,False,False
qwen3_4b,train,20828385,generation_3,1,5,1,10,2,False,False
qwen3_4b,train,20846357,generation_1,0,6,8,15,8,True,False
qwen3_4b,train,20846357,generation_2,3,6,8,15,11,False,False
qwen3_4b,train,20846357,generation_3,4,6,7,15,11,False,False
qwen3_4b,train,20854438,generation_1,4,7,3,8,7,False,False
qwen3_4b,train,20854438,generation_2,2,7,3,8,5,False,False
qwen3_4b,train,20854438,generation_3,4,7,3,8,7,False,False
qwen3_4b,train,20949073,generation_1,1,2,0,1,1,False,False
qwen3_4b,train,20949073,generation_2,1,2,0,1,1,False,False
qwen3_4b,train,20949073,generation_3,1,2,0,1,1,False,False
qwen3_4b,train,20973483,generation_1,4,7,4,21,8,False,False
qwen3_4b,train,20973483,generation_2,5,7,3,21,8,False,False
qwen3_4b,train,20973483,generation_3,5,7,3,21,8,False,False
qwen3_4b,train,21059483,generation_1,0,2,1,1,1,True,False
qwen3_4b,train,21059483,generation_2,0,2,1,1,1,True,False
qwen3_4b,train,21059483,generation_3,1,2,1,1,2,False,False
qwen3_4b,train,21070631,generation_1,4,14,2,13,6,False,False
qwen3_4b,train,21070631,generation_2,2,14,2,13,4,False,False
qwen3_4b,train,21070631,generation_3,1,14,1,13,2,False,False
qwen3_4b,train,21080147,generation_1,1,9,5,11,6,False,False
qwen3_4b,train,21080147,generation_2,1,9,4,11,5,False,False
qwen3_4b,train,21080147,generation_3,1,9,4,11,5,False,False
qwen3_4b,train,21135151,generation_1,0,1,0,0,0,True,True
qwen3_4b,train,21135151,generation_2,0,1,0,0,0,True,True
qwen3_4b,train,21135151,generation_3,0,1,0,0,0,True,True
qwen3_4b,train,21163864,generation_1,1,2,0,1,1,False,False
qwen3_4b,train,21163864,generation_2,1,2,0,1,1,False,False
qwen3_4b,train,21163864,generation_3,1,2,0,1,1,False,False
qwen3_4b,train,21195121,generation_1,1,12,11,16,12,False,False
qwen3_4b,train,21195121,generation_2,1,12,11,16,12,False,False
qwen3_4b,train,21195121,generation_3,2,12,11,16,13,False,False
qwen3_4b,train,21238926,generation_1,2,7,0,8,2,False,False
qwen3_4b,train,21238926,generation_2,2,7,0,8,2,False,False
qwen3_4b,train,21238926,generation_3,2,7,1,8,3,False,False
qwen3_4b,train,21325775,generation_1,1,2,0,1,1,False,False
qwen3_4b,train,21325775,generation_2,1,2,0,1,1,False,False
qwen3_4b,train,21325775,generation_3,1,2,0,1,1,False,False
qwen3_4b,train,21496008,generation_1,0,2,0,1,0,True,True
qwen3_4b,train,21496008,generation_2,0,2,0,1,0,True,True
qwen3_4b,train,21496008,generation_3,0,2,1,1,1,True,False
qwen3_4b,train,21533187,generation_1,0,3,0,7,0,True,True
qwen3_4b,train,21533187,generation_2,0,3,3,7,3,True,False
qwen3_4b,train,21533187,generation_3,0,3,3,7,3,True,False
qwen3_4b,train,21615796,generation_1,1,5,0,5,1,False,False
qwen3_4b,train,21615796,generation_2,1,5,0,5,1,False,False
qwen3_4b,train,21615796,generation_3,1,5,0,5,1,False,False
qwen3_4b,train,21666969,generation_1,0,6,5,15,5,True,False
qwen3_4b,train,21666969,generation_2,0,6,3,15,3,True,False
qwen3_4b,train,21666969,generation_3,0,6,3,15,3,True,False
qwen3_4b,train,21682595,generation_1,1,4,0,2,1,False,False
qwen3_4b,train,21682595,generation_2,2,4,0,2,2,False,False
qwen3_4b,train,21682595,generation_3,1,4,0,2,1,False,False
qwen3_4b,train,21695597,generation_1,2,6,0,15,2,False,False
qwen3_4b,train,21695597,generation_2,2,6,0,15,2,False,False
qwen3_4b,train,21695597,generation_3,3,6,0,15,3,False,False
qwen3_4b,train,21699520,generation_1,1,3,0,3,1,False,False
qwen3_4b,train,21699520,generation_2,1,3,0,3,1,False,False
qwen3_4b,train,21699520,generation_3,1,3,0,3,1,False,False
qwen3_4b,train,21771880,generation_1,0,3,2,3,2,True,False
qwen3_4b,train,21771880,generation_2,0,3,2,3,2,True,False
qwen3_4b,train,21771880,generation_3,0,3,2,3,2,True,False
qwen3_4b,train,21810259,generation_1,7,25,10,42,17,False,False
qwen3_4b,train,21810259,generation_2,4,25,12,42,16,False,False
qwen3_4b,train,21810259,generation_3,1,25,16,42,17,False,False
qwen3_4b,train,21904390,generation_1,0,3,0,3,0,True,True
qwen3_4b,train,21904390,generation_2,0,3,0,3,0,True,True
qwen3_4b,train,21904390,generation_3,0,3,0,3,0,True,True
qwen3_4b,train,21911891,generation_1,1,2,0,1,1,False,False
qwen3_4b,train,21911891,generation_2,1,2,0,1,1,False,False
qwen3_4b,train,21911891,generation_3,1,2,1,1,2,False,False
qwen3_4b,train,22048266,generation_1,0,5,0,10,0,True,True
qwen3_4b,train,22048266,generation_2,0,5,0,10,0,True,True
qwen3_4b,train,22048266,generation_3,1,5,0,10,1,False,False
qwen3_4b,train,22051099,generation_1,0,6,6,14,6,True,False
qwen3_4b,train,22051099,generation_2,0,6,7,14,7,True,False
qwen3_4b,train,22051099,generation_3,0,6,6,14,6,True,False
qwen3_4b,train,22104738,generation_1,0,3,2,3,2,True,False
qwen3_4b,train,22104738,generation_2,0,3,2,3,2,True,False
qwen3_4b,train,22104738,generation_3,1,3,2,3,3,False,False
qwen3_4b,train,22180037,generation_1,1,4,0,2,1,False,False
qwen3_4b,train,22180037,generation_2,0,4,0,2,0,True,True
qwen3_4b,train,22180037,generation_3,0,4,0,2,0,True,True
qwen3_4b,train,22303482,generation_1,15,30,7,106,22,False,False
qwen3_4b,train,22303482,generation_2,18,30,6,106,24,False,False
qwen3_4b,train,22303482,generation_3,14,30,14,106,28,False,False
qwen3_4b,train,22808010,generation_1,5,32,42,292,47,False,False
qwen3_4b,train,22808010,generation_2,3,32,59,292,62,False,False
qwen3_4b,train,22808010,generation_3,3,32,43,292,46,False,False
qwen3_4b,train,22836123,generation_1,1,6,6,15,7,False,False
qwen3_4b,train,22836123,generation_2,2,6,6,15,8,False,False
qwen3_4b,train,22836123,generation_3,1,6,6,15,7,False,False
qwen3_4b,train,22859398,generation_1,1,7,0,21,1,False,False
qwen3_4b,train,22859398,generation_2,2,7,0,21,2,False,False
qwen3_4b,train,22859398,generation_3,1,7,0,21,1,False,False
qwen3_4b,train,23791840,generation_1,3,15,12,30,15,False,False
qwen3_4b,train,23791840,generation_2,2,15,13,30,15,False,False
qwen3_4b,train,23791840,generation_3,2,15,12,30,14,False,False
qwen3_4b,train,23864035,generation_1,0,4,0,1,0,True,True
qwen3_4b,train,23864035,generation_2,0,4,1,1,1,True,False
qwen3_4b,train,23864035,generation_3,0,4,0,1,0,True,True
qwen3_4b,train,23949582,generation_1,0,5,1,5,1,True,False
qwen3_4b,train,23949582,generation_2,0,5,1,5,1,True,False
qwen3_4b,train,23949582,generation_3,0,5,1,5,1,True,False
qwen3_4b,train,23952588,generation_1,0,2,0,1,0,True,True
qwen3_4b,train,23952588,generation_2,0,2,0,1,0,True,True
qwen3_4b,train,23952588,generation_3,0,2,0,1,0,True,True
qwen3_4b,train,24055495,generation_1,5,14,19,41,24,False,False
qwen3_4b,train,24055495,generation_2,5,14,19,41,24,False,False
qwen3_4b,train,24055495,generation_3,6,14,15,41,21,False,False
qwen3_4b,train,24100257,generation_1,1,3,0,3,1,False,False
qwen3_4b,train,24100257,generation_2,1,3,0,3,1,False,False
qwen3_4b,train,24100257,generation_3,2,3,0,3,2,False,False
qwen3_4b,train,24126708,generation_1,3,10,3,11,6,False,False
qwen3_4b,train,24126708,generation_2,4,10,5,11,9,False,False
qwen3_4b,train,24126708,generation_3,3,10,4,11,7,False,False
qwen3_4b,train,24132704,generation_1,7,16,3,29,10,False,False
qwen3_4b,train,24132704,generation_2,7,16,3,29,10,False,False
qwen3_4b,train,24132704,generation_3,7,16,3,29,10,False,False
qwen3_4b,train,2422478,generation_1,3,4,2,2,5,False,False
qwen3_4b,train,2422478,generation_2,1,4,0,2,1,False,False
qwen3_4b,train,2422478,generation_3,1,4,1,2,2,False,False
qwen3_4b,train,24309294,generation_1,5,10,9,18,14,False,False
qwen3_4b,train,24309294,generation_2,6,10,12,18,18,False,False
qwen3_4b,train,24309294,generation_3,1,10,13,18,14,False,False
qwen3_4b,train,24341598,generation_1,1,6,3,8,4,False,False
qwen3_4b,train,24341598,generation_2,0,6,2,8,2,True,False
qwen3_4b,train,24341598,generation_3,0,6,2,8,2,True,False
qwen3_4b,train,24477591,generation_1,1,10,8,18,9,False,False
qwen3_4b,train,24477591,generation_2,1,10,5,18,6,False,False
qwen3_4b,train,24477591,generation_3,1,10,6,18,7,False,False
qwen3_4b,train,24535067,generation_1,1,7,4,7,5,False,False
qwen3_4b,train,24535067,generation_2,3,7,4,7,7,False,False
qwen3_4b,train,24535067,generation_3,2,7,4,7,6,False,False
qwen3_4b,train,24587916,generation_1,2,8,6,13,8,False,False
qwen3_4b,train,24587916,generation_2,0,8,4,13,4,True,False
qwen3_4b,train,24587916,generation_3,0,8,7,13,7,True,False
qwen3_4b,train,24588023,generation_1,1,1,0,0,1,False,False
qwen3_4b,train,24588023,generation_2,1,1,0,0,1,False,False
qwen3_4b,train,24588023,generation_3,1,1,0,0,1,False,False
qwen3_4b,train,24623966,generation_1,5,12,10,34,15,False,False
qwen3_4b,train,24623966,generation_2,5,12,15,34,20,False,False
qwen3_4b,train,24623966,generation_3,3,12,18,34,21,False,False
qwen3_4b,train,24632946,generation_1,5,13,1,42,6,False,False
qwen3_4b,train,24632946,generation_2,4,13,4,42,8,False,False
qwen3_4b,train,24632946,generation_3,5,13,3,42,8,False,False
qwen3_4b,train,24709919,generation_1,3,6,1,4,4,False,False
qwen3_4b,train,24709919,generation_2,1,6,1,4,2,False,False
qwen3_4b,train,24709919,generation_3,2,6,1,4,3,False,False
qwen3_4b,train,24742750,generation_1,0,2,0,1,0,True,True
qwen3_4b,train,24742750,generation_2,0,2,0,1,0,True,True
qwen3_4b,train,24742750,generation_3,0,2,0,1,0,True,True
qwen3_4b,train,24743235,generation_1,1,8,2,12,3,False,False
qwen3_4b,train,24743235,generation_2,4,8,1,12,5,False,False
qwen3_4b,train,24743235,generation_3,3,8,2,12,5,False,False
qwen3_4b,train,24768818,generation_1,1,19,9,34,10,False,False
qwen3_4b,train,24768818,generation_2,1,19,9,34,10,False,False
qwen3_4b,train,24768818,generation_3,3,19,10,34,13,False,False
qwen3_4b,train,24842192,generation_1,4,20,4,35,8,False,False
qwen3_4b,train,24842192,generation_2,2,20,5,35,7,False,False
qwen3_4b,train,24842192,generation_3,4,20,4,35,8,False,False
qwen3_4b,train,24853300,generation_1,3,12,6,78,9,False,False
qwen3_4b,train,24853300,generation_2,4,12,10,78,14,False,False
qwen3_4b,train,24853300,generation_3,3,12,5,78,8,False,False
qwen3_4b,train,24902786,generation_1,8,13,21,42,29,False,False
qwen3_4b,train,24902786,generation_2,8,13,7,42,15,False,False
qwen3_4b,train,24902786,generation_3,6,13,22,42,28,False,False
qwen3_4b,train,24911645,generation_1,3,15,15,39,18,False,False
qwen3_4b,train,24911645,generation_2,4,15,13,39,17,False,False
qwen3_4b,train,24911645,generation_3,3,15,16,39,19,False,False
qwen3_4b,train,24914936,generation_1,5,10,8,45,13,False,False
qwen3_4b,train,24914936,generation_2,5,10,10,45,15,False,False
qwen3_4b,train,24914936,generation_3,4,10,10,45,14,False,False
qwen3_4b,train,24927617,generation_1,1,8,12,23,13,False,False
qwen3_4b,train,24927617,generation_2,2,8,14,23,16,False,False
qwen3_4b,train,24927617,generation_3,1,8,15,23,16,False,False
qwen3_4b,train,24971338,generation_1,13,23,7,67,20,False,False
qwen3_4b,train,24971338,generation_2,14,23,5,67,19,False,False
qwen3_4b,train,24971338,generation_3,10,23,7,67,17,False,False
qwen3_4b,train,25054547,generation_1,3,13,11,23,14,False,False
qwen3_4b,train,25054547,generation_2,3,13,11,23,14,False,False
qwen3_4b,train,25054547,generation_3,5,13,12,23,17,False,False
qwen3_4b,train,25218136,generation_1,7,15,7,60,14,False,False
qwen3_4b,train,25218136,generation_2,7,15,4,60,11,False,False
qwen3_4b,train,25218136,generation_3,6,15,3,60,9,False,False
qwen3_4b,train,25263533,generation_1,24,26,1,108,25,False,False
qwen3_4b,train,25263533,generation_2,18,26,4,108,22,False,False
qwen3_4b,train,25263533,generation_3,17,26,1,108,18,False,False
qwen3_4b,train,25305591,generation_1,16,27,23,93,39,False,False
qwen3_4b,train,25305591,generation_2,15,27,15,93,30,False,False
qwen3_4b,train,25305591,generation_3,16,27,13,93,29,False,False
qwen3_4b,train,25622904,generation_1,12,26,21,79,33,False,False
qwen3_4b,train,25622904,generation_2,15,26,19,79,34,False,False
qwen3_4b,train,25622904,generation_3,10,26,17,79,27,False,False
qwen3_4b,train,25946186,generation_1,2,13,4,32,6,False,False
qwen3_4b,train,25946186,generation_2,2,13,10,32,12,False,False
qwen3_4b,train,25946186,generation_3,2,13,8,32,10,False,False
qwen3_4b,train,25979836,generation_1,25,53,40,380,65,False,False
qwen3_4b,train,25979836,generation_2,26,53,26,380,52,False,False
qwen3_4b,train,25979836,generation_3,29,53,21,380,50,False,False
qwen3_4b,train,25983002,generation_1,1,9,3,12,4,False,False
qwen3_4b,train,25983002,generation_2,0,9,5,12,5,True,False
qwen3_4b,train,25983002,generation_3,1,9,4,12,5,False,False
qwen3_4b,train,25986755,generation_1,4,16,7,50,11,False,False
qwen3_4b,train,25986755,generation_2,6,16,6,50,12,False,False
qwen3_4b,train,25986755,generation_3,2,16,15,50,17,False,False
qwen3_4b,train,26027517,generation_1,20,31,15,160,35,False,False
qwen3_4b,train,26027517,generation_2,13,31,22,160,35,False,False
qwen3_4b,train,26027517,generation_3,19,31,21,160,40,False,False
qwen3_4b,train,26102294,generation_1,3,14,4,7,7,False,False
qwen3_4b,train,26102294,generation_2,4,14,2,7,6,False,False
qwen3_4b,train,26102294,generation_3,2,14,4,7,6,False,False
qwen3_4b,train,26115410,generation_1,0,1,0,0,0,True,True
qwen3_4b,train,26115410,generation_2,0,1,0,0,0,True,True
qwen3_4b,train,26115410,generation_3,0,1,0,0,0,True,True
qwen3_4b,train,26270232,generation_1,3,25,9,95,12,False,False
qwen3_4b,train,26270232,generation_2,4,25,5,95,9,False,False
qwen3_4b,train,26270232,generation_3,10,25,3,95,13,False,False
qwen3_4b,train,26411452,generation_1,0,7,7,13,7,True,False
qwen3_4b,train,26411452,generation_2,1,7,5,13,6,False,False
qwen3_4b,train,26411452,generation_3,0,7,7,13,7,True,False
qwen3_4b,train,26516699,generation_1,9,59,17,378,26,False,False
qwen3_4b,train,26516699,generation_2,4,59,4,378,8,False,False
qwen3_4b,train,26516699,generation_3,7,59,3,378,10,False,False
qwen3_4b,train,26731607,generation_1,1,1,0,0,1,False,False
qwen3_4b,train,26731607,generation_2,1,1,0,0,1,False,False
qwen3_4b,train,26731607,generation_3,1,1,0,0,1,False,False
qwen3_4b,train,27014915,generation_1,2,21,26,69,28,False,False
qwen3_4b,train,27014915,generation_2,7,21,23,69,30,False,False
qwen3_4b,train,27014915,generation_3,4,21,34,69,38,False,False
qwen3_4b,train,27084744,generation_1,5,30,24,61,29,False,False
qwen3_4b,train,27084744,generation_2,8,30,19,61,27,False,False
qwen3_4b,train,27084744,generation_3,5,30,21,61,26,False,False
qwen3_4b,train,27134166,generation_1,7,14,29,64,36,False,False
qwen3_4b,train,27134166,generation_2,3,14,26,64,29,False,False
qwen3_4b,train,27134166,generation_3,7,14,21,64,28,False,False
qwen3_4b,train,27172902,generation_1,7,17,6,48,13,False,False
qwen3_4b,train,27172902,generation_2,6,17,13,48,19,False,False
qwen3_4b,train,27172902,generation_3,7,17,8,48,15,False,False
qwen3_4b,train,27184800,generation_1,0,5,0,1,0,True,True
qwen3_4b,train,27184800,generation_2,0,5,0,1,0,True,True
qwen3_4b,train,27184800,generation_3,0,5,0,1,0,True,True
qwen3_4b,train,27248656,generation_1,14,37,4,173,18,False,False
qwen3_4b,train,27248656,generation_2,13,37,12,173,25,False,False
qwen3_4b,train,27248656,generation_3,19,37,9,173,28,False,False
qwen3_4b,train,27292643,generation_1,0,6,3,9,3,True,False
qwen3_4b,train,27292643,generation_2,0,6,3,9,3,True,False
qwen3_4b,train,27292643,generation_3,1,6,3,9,4,False,False
qwen3_4b,train,27630165,generation_1,3,14,3,7,6,False,False
qwen3_4b,train,27630165,generation_2,5,14,3,7,8,False,False
qwen3_4b,train,27630165,generation_3,1,14,3,7,4,False,False
qwen3_4b,train,27640183,generation_1,0,6,14,30,14,True,False
qwen3_4b,train,27640183,generation_2,1,6,14,30,15,False,False
qwen3_4b,train,27640183,generation_3,0,6,14,30,14,True,False
qwen3_4b,train,27643404,generation_1,0,9,6,27,6,True,False
qwen3_4b,train,27643404,generation_2,1,9,5,27,6,False,False
qwen3_4b,train,27643404,generation_3,1,9,4,27,5,False,False
qwen3_4b,train,27779699,generation_1,0,10,4,11,4,True,False
qwen3_4b,train,27779699,generation_2,0,10,5,11,5,True,False
qwen3_4b,train,27779699,generation_3,0,10,3,11,3,True,False
qwen3_4b,train,27825100,generation_1,5,10,7,18,12,False,False
qwen3_4b,train,27825100,generation_2,3,10,6,18,9,False,False
qwen3_4b,train,27825100,generation_3,1,10,7,18,8,False,False
qwen3_4b,train,27860244,generation_1,7,19,7,59,14,False,False
qwen3_4b,train,27860244,generation_2,6,19,4,59,10,False,False
qwen3_4b,train,27860244,generation_3,8,19,4,59,12,False,False
qwen3_4b,train,27930654,generation_1,0,7,11,19,11,True,False
qwen3_4b,train,27930654,generation_2,0,7,8,19,8,True,False
qwen3_4b,train,27930654,generation_3,0,7,8,19,8,True,False
qwen3_4b,train,27941998,generation_1,10,16,2,33,12,False,False
qwen3_4b,train,27941998,generation_2,6,16,7,33,13,False,False
qwen3_4b,train,27941998,generation_3,10,16,2,33,12,False,False
qwen3_4b,train,27959382,generation_1,3,8,0,20,3,False,False
qwen3_4b,train,27959382,generation_2,3,8,0,20,3,False,False
qwen3_4b,train,27959382,generation_3,5,8,0,20,5,False,False
qwen3_4b,train,27974047,generation_1,3,24,33,112,36,False,False
qwen3_4b,train,27974047,generation_2,5,24,21,112,26,False,False
qwen3_4b,train,27974047,generation_3,4,24,24,112,28,False,False
qwen3_4b,train,27999109,generation_1,3,10,13,35,16,False,False
qwen3_4b,train,27999109,generation_2,3,10,16,35,19,False,False
qwen3_4b,train,27999109,generation_3,3,10,15,35,18,False,False
qwen3_4b,train,28075473,generation_1,5,13,4,15,9,False,False
qwen3_4b,train,28075473,generation_2,3,13,3,15,6,False,False
qwen3_4b,train,28075473,generation_3,2,13,3,15,5,False,False
qwen3_4b,train,28098423,generation_1,2,10,10,25,12,False,False
qwen3_4b,train,28098423,generation_2,2,10,5,25,7,False,False
qwen3_4b,train,28098423,generation_3,2,10,8,25,10,False,False
qwen3_4b,train,28101574,generation_1,3,7,2,8,5,False,False
qwen3_4b,train,28101574,generation_2,3,7,1,8,4,False,False
qwen3_4b,train,28101574,generation_3,4,7,0,8,4,False,False
qwen3_4b,train,28148288,generation_1,2,9,9,19,11,False,False
qwen3_4b,train,28148288,generation_2,3,9,7,19,10,False,False
qwen3_4b,train,28148288,generation_3,2,9,4,19,6,False,False
