model,split,paper_id,generation,rel_idx,num_relations,num_entities,abstract_words,entity_a,type_a,relation_type,entity_b,type_b,prob_supported
qwen3_4b,dev,17968299,generation_1,0,1,18,146,IL-10,GeneOrGeneProduct,Association,Periodontitis,DiseaseOrPhenotypicFeature,0.9870992302894592
qwen3_4b,dev,17968299,generation_2,0,1,18,172,IL-10,GeneOrGeneProduct,Association,Periodontitis,DiseaseOrPhenotypicFeature,0.9713451862335205
qwen3_4b,dev,17968299,generation_3,0,1,18,162,IL-10,GeneOrGeneProduct,Association,Periodontitis,DiseaseOrPhenotypicFeature,0.9884980320930481
qwen3_4b,dev,20126413,generation_1,0,1,10,142,PTEN,GeneOrGeneProduct,Association,cancer,DiseaseOrPhenotypicFeature,0.9858653545379639
qwen3_4b,dev,20126413,generation_2,0,1,10,171,PTEN,GeneOrGeneProduct,Association,cancer,DiseaseOrPhenotypicFeature,0.9798164963722229
qwen3_4b,dev,20126413,generation_3,0,1,10,124,PTEN,GeneOrGeneProduct,Association,cancer,DiseaseOrPhenotypicFeature,0.9884655475616455
qwen3_4b,dev,27866394,generation_1,0,19,38,207,83810,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.00022068039106670767
qwen3_4b,dev,27866394,generation_1,1,19,38,207,83810,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.00042065922752954066
qwen3_4b,dev,27866394,generation_1,2,19,38,207,L-type Ca(2+) channels,GeneOrGeneProduct,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.9947764873504639
qwen3_4b,dev,27866394,generation_1,3,19,38,207,L-type Ca(2+) channels,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.10313405096530914
qwen3_4b,dev,27866394,generation_1,4,19,38,207,6869,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.00021589094831142575
qwen3_4b,dev,27866394,generation_1,5,19,38,207,6869,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.001333818887360394
qwen3_4b,dev,27866394,generation_1,6,19,38,207,1128,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.00022791876108385623
qwen3_4b,dev,27866394,generation_1,7,19,38,207,1128,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.0021951142698526382
qwen3_4b,dev,27866394,generation_1,8,19,38,207,CRF1r,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.8485967516899109
qwen3_4b,dev,27866394,generation_1,9,19,38,207,CGRP,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.05564974993467331
qwen3_4b,dev,27866394,generation_1,10,19,38,207,S100b,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.03502250835299492
qwen3_4b,dev,27866394,generation_1,11,19,38,207,VIP,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.020681852474808693
qwen3_4b,dev,27866394,generation_1,12,19,38,207,nNOS,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.03213398531079292
qwen3_4b,dev,27866394,generation_1,13,19,38,207,NK1r,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.03257319703698158
qwen3_4b,dev,27866394,generation_1,14,19,38,207,otilonium bromide,ChemicalEntity,Association,neurotransmitter,ChemicalEntity,0.29035818576812744
qwen3_4b,dev,27866394,generation_1,15,19,38,207,otilonium bromide,ChemicalEntity,Negative_Correlation,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.9861948490142822
qwen3_4b,dev,27866394,generation_1,16,19,38,207,otilonium bromide,ChemicalEntity,Negative_Correlation,ChAT,GeneOrGeneProduct,0.8877721428871155
qwen3_4b,dev,27866394,generation_1,17,19,38,207,otilonium bromide,ChemicalEntity,Positive_Correlation,Mr2,GeneOrGeneProduct,0.03995095565915108
qwen3_4b,dev,27866394,generation_1,18,19,38,207,SP,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.25673359632492065
qwen3_4b,dev,27866394,generation_2,0,19,38,162,83810,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.0002150351065210998
qwen3_4b,dev,27866394,generation_2,1,19,38,162,83810,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.0002522747381590307
qwen3_4b,dev,27866394,generation_2,2,19,38,162,L-type Ca(2+) channels,GeneOrGeneProduct,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.9934440851211548
qwen3_4b,dev,27866394,generation_2,3,19,38,162,L-type Ca(2+) channels,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.005000011529773474
qwen3_4b,dev,27866394,generation_2,4,19,38,162,6869,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.0002104517916450277
qwen3_4b,dev,27866394,generation_2,5,19,38,162,6869,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.0002956581593025476
qwen3_4b,dev,27866394,generation_2,6,19,38,162,1128,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.00021723847021348774
qwen3_4b,dev,27866394,generation_2,7,19,38,162,1128,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.0002907476155087352
qwen3_4b,dev,27866394,generation_2,8,19,38,162,CRF1r,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.001193772186525166
qwen3_4b,dev,27866394,generation_2,9,19,38,162,CGRP,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.000479618989629671
qwen3_4b,dev,27866394,generation_2,10,19,38,162,S100b,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.0026607075706124306
qwen3_4b,dev,27866394,generation_2,11,19,38,162,VIP,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.00047939253272488713
qwen3_4b,dev,27866394,generation_2,12,19,38,162,nNOS,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.0007110737496986985
qwen3_4b,dev,27866394,generation_2,13,19,38,162,NK1r,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.0019378556171432137
qwen3_4b,dev,27866394,generation_2,14,19,38,162,otilonium bromide,ChemicalEntity,Association,neurotransmitter,ChemicalEntity,0.39603254199028015
qwen3_4b,dev,27866394,generation_2,15,19,38,162,otilonium bromide,ChemicalEntity,Negative_Correlation,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.9853029251098633
qwen3_4b,dev,27866394,generation_2,16,19,38,162,otilonium bromide,ChemicalEntity,Negative_Correlation,ChAT,GeneOrGeneProduct,0.9726699590682983
qwen3_4b,dev,27866394,generation_2,17,19,38,162,otilonium bromide,ChemicalEntity,Positive_Correlation,Mr2,GeneOrGeneProduct,0.09497441351413727
qwen3_4b,dev,27866394,generation_2,18,19,38,162,SP,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.006648093927651644
qwen3_4b,dev,27866394,generation_3,0,19,38,190,83810,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.0002147224295185879
qwen3_4b,dev,27866394,generation_3,1,19,38,190,83810,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.0002761031500995159
qwen3_4b,dev,27866394,generation_3,2,19,38,190,L-type Ca(2+) channels,GeneOrGeneProduct,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.9811690449714661
qwen3_4b,dev,27866394,generation_3,3,19,38,190,L-type Ca(2+) channels,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.05007176101207733
qwen3_4b,dev,27866394,generation_3,4,19,38,190,6869,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.00020038876391481608
qwen3_4b,dev,27866394,generation_3,5,19,38,190,6869,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.00036541561712510884
qwen3_4b,dev,27866394,generation_3,6,19,38,190,1128,unknown,Association,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.00021075381664559245
qwen3_4b,dev,27866394,generation_3,7,19,38,190,1128,unknown,Negative_Correlation,otilonium bromide,ChemicalEntity,0.00029972835909575224
qwen3_4b,dev,27866394,generation_3,8,19,38,190,CRF1r,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.01265274453908205
qwen3_4b,dev,27866394,generation_3,9,19,38,190,CGRP,GeneOrGeneProduct,Negative_Correlation,otilonium bromide,ChemicalEntity,0.0034645001869648695
qwen3_4b,dev,27866394,generation_3,10,19,38,190,S100b,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.046533286571502686
qwen3_4b,dev,27866394,generation_3,11,19,38,190,VIP,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.013901548460125923
qwen3_4b,dev,27866394,generation_3,12,19,38,190,nNOS,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.013383036479353905
qwen3_4b,dev,27866394,generation_3,13,19,38,190,NK1r,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.006919031031429768
qwen3_4b,dev,27866394,generation_3,14,19,38,190,otilonium bromide,ChemicalEntity,Association,neurotransmitter,ChemicalEntity,0.422414630651474
qwen3_4b,dev,27866394,generation_3,15,19,38,190,otilonium bromide,ChemicalEntity,Negative_Correlation,irritable bowel syndrome,DiseaseOrPhenotypicFeature,0.9657834768295288
qwen3_4b,dev,27866394,generation_3,16,19,38,190,otilonium bromide,ChemicalEntity,Negative_Correlation,ChAT,GeneOrGeneProduct,0.5379551649093628
qwen3_4b,dev,27866394,generation_3,17,19,38,190,otilonium bromide,ChemicalEntity,Positive_Correlation,Mr2,GeneOrGeneProduct,0.06724150478839874
qwen3_4b,dev,27866394,generation_3,18,19,38,190,SP,GeneOrGeneProduct,Positive_Correlation,otilonium bromide,ChemicalEntity,0.014215948060154915
qwen3_4b,dev,29049388,generation_1,0,9,32,166,NPHS2,GeneOrGeneProduct,Association,renal disease,DiseaseOrPhenotypicFeature,0.9947264790534973
qwen3_4b,dev,29049388,generation_1,1,9,32,166,NPHS2,GeneOrGeneProduct,Association,nephrotic syndrome,DiseaseOrPhenotypicFeature,0.994598388671875
qwen3_4b,dev,29049388,generation_1,2,9,32,166,NPHS2,GeneOrGeneProduct,Association,proteinuria,DiseaseOrPhenotypicFeature,0.9938441514968872
qwen3_4b,dev,29049388,generation_1,3,9,32,166,NPHS2,GeneOrGeneProduct,Association,renal failure,DiseaseOrPhenotypicFeature,0.9926840662956238
qwen3_4b,dev,29049388,generation_1,4,9,32,166,podocin,GeneOrGeneProduct,Association,nephrotic syndrome,DiseaseOrPhenotypicFeature,0.9957987666130066
qwen3_4b,dev,29049388,generation_1,5,9,32,166,podocin,GeneOrGeneProduct,Association,proteinuria,DiseaseOrPhenotypicFeature,0.9952379465103149
qwen3_4b,dev,29049388,generation_1,6,9,32,166,podocin,GeneOrGeneProduct,Association,renal failure,DiseaseOrPhenotypicFeature,0.994903564453125
qwen3_4b,dev,29049388,generation_1,7,9,32,166,R138Q,SequenceVariant,Positive_Correlation,renal disease,DiseaseOrPhenotypicFeature,0.004357647616416216
qwen3_4b,dev,29049388,generation_1,8,9,32,166,R138Q,SequenceVariant,Positive_Correlation,renal failure,DiseaseOrPhenotypicFeature,0.010015533305704594
qwen3_4b,dev,29049388,generation_2,0,9,32,180,NPHS2,GeneOrGeneProduct,Association,renal disease,DiseaseOrPhenotypicFeature,0.9937556982040405
qwen3_4b,dev,29049388,generation_2,1,9,32,180,NPHS2,GeneOrGeneProduct,Association,nephrotic syndrome,DiseaseOrPhenotypicFeature,0.9920803904533386
qwen3_4b,dev,29049388,generation_2,2,9,32,180,NPHS2,GeneOrGeneProduct,Association,proteinuria,DiseaseOrPhenotypicFeature,0.9908832907676697
qwen3_4b,dev,29049388,generation_2,3,9,32,180,NPHS2,GeneOrGeneProduct,Association,renal failure,DiseaseOrPhenotypicFeature,0.16343416273593903
qwen3_4b,dev,29049388,generation_2,4,9,32,180,podocin,GeneOrGeneProduct,Association,nephrotic syndrome,DiseaseOrPhenotypicFeature,0.9959079027175903
qwen3_4b,dev,29049388,generation_2,5,9,32,180,podocin,GeneOrGeneProduct,Association,proteinuria,DiseaseOrPhenotypicFeature,0.9953886270523071
qwen3_4b,dev,29049388,generation_2,6,9,32,180,podocin,GeneOrGeneProduct,Association,renal failure,DiseaseOrPhenotypicFeature,0.9956315755844116
qwen3_4b,dev,29049388,generation_2,7,9,32,180,R138Q,SequenceVariant,Positive_Correlation,renal disease,DiseaseOrPhenotypicFeature,0.003954434301704168
qwen3_4b,dev,29049388,generation_2,8,9,32,180,R138Q,SequenceVariant,Positive_Correlation,renal failure,DiseaseOrPhenotypicFeature,0.005611473228782415
qwen3_4b,dev,29049388,generation_3,0,9,32,163,NPHS2,GeneOrGeneProduct,Association,renal disease,DiseaseOrPhenotypicFeature,0.9944044351577759
qwen3_4b,dev,29049388,generation_3,1,9,32,163,NPHS2,GeneOrGeneProduct,Association,nephrotic syndrome,DiseaseOrPhenotypicFeature,0.9945553541183472
qwen3_4b,dev,29049388,generation_3,2,9,32,163,NPHS2,GeneOrGeneProduct,Association,proteinuria,DiseaseOrPhenotypicFeature,0.9943351149559021
qwen3_4b,dev,29049388,generation_3,3,9,32,163,NPHS2,GeneOrGeneProduct,Association,renal failure,DiseaseOrPhenotypicFeature,0.9770655632019043
qwen3_4b,dev,29049388,generation_3,4,9,32,163,podocin,GeneOrGeneProduct,Association,nephrotic syndrome,DiseaseOrPhenotypicFeature,0.9952508211135864
qwen3_4b,dev,29049388,generation_3,5,9,32,163,podocin,GeneOrGeneProduct,Association,proteinuria,DiseaseOrPhenotypicFeature,0.9948064684867859
qwen3_4b,dev,29049388,generation_3,6,9,32,163,podocin,GeneOrGeneProduct,Association,renal failure,DiseaseOrPhenotypicFeature,0.9949321150779724
qwen3_4b,dev,29049388,generation_3,7,9,32,163,R138Q,SequenceVariant,Positive_Correlation,renal disease,DiseaseOrPhenotypicFeature,0.00549975223839283
qwen3_4b,dev,29049388,generation_3,8,9,32,163,R138Q,SequenceVariant,Positive_Correlation,renal failure,DiseaseOrPhenotypicFeature,0.006615104153752327
qwen3_4b,dev,17345627,generation_1,0,16,36,168,D002357,unknown,Association,BMP2,GeneOrGeneProduct,0.0012110169045627117
qwen3_4b,dev,17345627,generation_1,1,16,36,168,D002357,unknown,Association,649,unknown,0.00019387622887734324
qwen3_4b,dev,17345627,generation_1,2,16,36,168,D002357,unknown,Association,BMP5,GeneOrGeneProduct,0.0010018126340582967
qwen3_4b,dev,17345627,generation_1,3,16,36,168,D002357,unknown,Association,BMP4,GeneOrGeneProduct,0.0029575314838439226
qwen3_4b,dev,17345627,generation_1,4,16,36,168,D001847,unknown,Association,BMP2,GeneOrGeneProduct,0.0016969620482996106
qwen3_4b,dev,17345627,generation_1,5,16,36,168,D001847,unknown,Association,649,unknown,0.00019482187053654343
qwen3_4b,dev,17345627,generation_1,6,16,36,168,D001847,unknown,Association,BMP5,GeneOrGeneProduct,0.0012390835909172893
qwen3_4b,dev,17345627,generation_1,7,16,36,168,D001847,unknown,Association,BMP4,GeneOrGeneProduct,0.003599367802962661
qwen3_4b,dev,17345627,generation_1,8,16,36,168,BMP5,GeneOrGeneProduct,Association,fibrodysplasia ossificans progressiva,DiseaseOrPhenotypicFeature,0.9953314661979675
qwen3_4b,dev,17345627,generation_1,9,16,36,168,BMP5,GeneOrGeneProduct,Association,short ear syndrome,DiseaseOrPhenotypicFeature,0.9951733946800232
qwen3_4b,dev,17345627,generation_1,10,16,36,168,heterotopic ossification,DiseaseOrPhenotypicFeature,Association,BMP5,GeneOrGeneProduct,0.997277557849884
qwen3_4b,dev,17345627,generation_1,11,16,36,168,heterotopic ossification,DiseaseOrPhenotypicFeature,Association,BMP4,GeneOrGeneProduct,0.9974666833877563
qwen3_4b,dev,17345627,generation_1,12,16,36,168,BMP4,GeneOrGeneProduct,Association,fibrodysplasia ossificans progressiva,DiseaseOrPhenotypicFeature,0.9951230883598328
qwen3_4b,dev,17345627,generation_1,13,16,36,168,BMP4,GeneOrGeneProduct,Association,short ear syndrome,DiseaseOrPhenotypicFeature,0.9948523640632629
qwen3_4b,dev,17345627,generation_1,14,16,36,168,axial skeletal malformations,DiseaseOrPhenotypicFeature,Association,BMP5,GeneOrGeneProduct,0.997191846370697
qwen3_4b,dev,17345627,generation_1,15,16,36,168,axial skeletal malformations,DiseaseOrPhenotypicFeature,Association,BMP4,GeneOrGeneProduct,0.9976932406425476
qwen3_4b,dev,17345627,generation_2,0,16,36,177,D002357,unknown,Association,BMP2,GeneOrGeneProduct,0.0006329628522507846
qwen3_4b,dev,17345627,generation_2,1,16,36,177,D002357,unknown,Association,649,unknown,0.00019093493756372482
qwen3_4b,dev,17345627,generation_2,2,16,36,177,D002357,unknown,Association,BMP5,GeneOrGeneProduct,0.000809592311270535
qwen3_4b,dev,17345627,generation_2,3,16,36,177,D002357,unknown,Association,BMP4,GeneOrGeneProduct,0.0010146517306566238
qwen3_4b,dev,17345627,generation_2,4,16,36,177,D001847,unknown,Association,BMP2,GeneOrGeneProduct,0.000846313254442066
qwen3_4b,dev,17345627,generation_2,5,16,36,177,D001847,unknown,Association,649,unknown,0.0001924609678098932
qwen3_4b,dev,17345627,generation_2,6,16,36,177,D001847,unknown,Association,BMP5,GeneOrGeneProduct,0.0011199088767170906
qwen3_4b,dev,17345627,generation_2,7,16,36,177,D001847,unknown,Association,BMP4,GeneOrGeneProduct,0.001424312242306769
qwen3_4b,dev,17345627,generation_2,8,16,36,177,BMP5,GeneOrGeneProduct,Association,fibrodysplasia ossificans progressiva,DiseaseOrPhenotypicFeature,0.9951931238174438
qwen3_4b,dev,17345627,generation_2,9,16,36,177,BMP5,GeneOrGeneProduct,Association,short ear syndrome,DiseaseOrPhenotypicFeature,0.994717538356781
qwen3_4b,dev,17345627,generation_2,10,16,36,177,heterotopic ossification,DiseaseOrPhenotypicFeature,Association,BMP5,GeneOrGeneProduct,0.994408369064331
qwen3_4b,dev,17345627,generation_2,11,16,36,177,heterotopic ossification,DiseaseOrPhenotypicFeature,Association,BMP4,GeneOrGeneProduct,0.9944307208061218
qwen3_4b,dev,17345627,generation_2,12,16,36,177,BMP4,GeneOrGeneProduct,Association,fibrodysplasia ossificans progressiva,DiseaseOrPhenotypicFeature,0.9952532052993774
qwen3_4b,dev,17345627,generation_2,13,16,36,177,BMP4,GeneOrGeneProduct,Association,short ear syndrome,DiseaseOrPhenotypicFeature,0.9949877262115479
qwen3_4b,dev,17345627,generation_2,14,16,36,177,axial skeletal malformations,DiseaseOrPhenotypicFeature,Association,BMP5,GeneOrGeneProduct,0.9967069029808044
qwen3_4b,dev,17345627,generation_2,15,16,36,177,axial skeletal malformations,DiseaseOrPhenotypicFeature,Association,BMP4,GeneOrGeneProduct,0.9965693950653076
qwen3_4b,dev,17345627,generation_3,0,16,36,174,D002357,unknown,Association,BMP2,GeneOrGeneProduct,0.0006633788580074906
qwen3_4b,dev,17345627,generation_3,1,16,36,174,D002357,unknown,Association,649,unknown,0.00019370552035979927
qwen3_4b,dev,17345627,generation_3,2,16,36,174,D002357,unknown,Association,BMP5,GeneOrGeneProduct,0.0007869277615100145
qwen3_4b,dev,17345627,generation_3,3,16,36,174,D002357,unknown,Association,BMP4,GeneOrGeneProduct,0.0024520913138985634
qwen3_4b,dev,17345627,generation_3,4,16,36,174,D001847,unknown,Association,BMP2,GeneOrGeneProduct,0.0007144578266888857
qwen3_4b,dev,17345627,generation_3,5,16,36,174,D001847,unknown,Association,649,unknown,0.0001956808555405587
qwen3_4b,dev,17345627,generation_3,6,16,36,174,D001847,unknown,Association,BMP5,GeneOrGeneProduct,0.0008120276615954936
qwen3_4b,dev,17345627,generation_3,7,16,36,174,D001847,unknown,Association,BMP4,GeneOrGeneProduct,0.0023629541974514723
qwen3_4b,dev,17345627,generation_3,8,16,36,174,BMP5,GeneOrGeneProduct,Association,fibrodysplasia ossificans progressiva,DiseaseOrPhenotypicFeature,0.9958297610282898
qwen3_4b,dev,17345627,generation_3,9,16,36,174,BMP5,GeneOrGeneProduct,Association,short ear syndrome,DiseaseOrPhenotypicFeature,0.9956913590431213
qwen3_4b,dev,17345627,generation_3,10,16,36,174,heterotopic ossification,DiseaseOrPhenotypicFeature,Association,BMP5,GeneOrGeneProduct,0.9665880799293518
qwen3_4b,dev,17345627,generation_3,11,16,36,174,heterotopic ossification,DiseaseOrPhenotypicFeature,Association,BMP4,GeneOrGeneProduct,0.9957612156867981
qwen3_4b,dev,17345627,generation_3,12,16,36,174,BMP4,GeneOrGeneProduct,Association,fibrodysplasia ossificans progressiva,DiseaseOrPhenotypicFeature,0.9956753849983215
qwen3_4b,dev,17345627,generation_3,13,16,36,174,BMP4,GeneOrGeneProduct,Association,short ear syndrome,DiseaseOrPhenotypicFeature,0.9959386587142944
qwen3_4b,dev,17345627,generation_3,14,16,36,174,axial skeletal malformations,DiseaseOrPhenotypicFeature,Association,BMP5,GeneOrGeneProduct,0.996488094329834
qwen3_4b,dev,17345627,generation_3,15,16,36,174,axial skeletal malformations,DiseaseOrPhenotypicFeature,Association,BMP4,GeneOrGeneProduct,0.9977946281433105
qwen3_4b,dev,20540798,generation_1,0,5,29,137,atherogenic,DiseaseOrPhenotypicFeature,Association,Rs702553,SequenceVariant,0.0025131888687610626
qwen3_4b,dev,20540798,generation_1,1,5,29,137,Rs702553,SequenceVariant,Positive_Correlation,stroke,DiseaseOrPhenotypicFeature,0.9703917503356934
